"
Date","American Express (AXP)
","Amgen Inc (AMGN)
","Apple Inc (AAPL)
","Boeing Co (BA)
","Caterpillar Inc (CAT)
","Cisco Systems Inc (CSCO)
","(CVX)
","(GS)
","Home Depot Inc (HD)
","Honeywell International Inc (HON)
","IBM Corp  (IBM)
","Intel Corp (INTC)
","Johnson & Johnson (JNJ)
","Coca-Cola Co (KO)
","JPMorgan Chase & Co (JPM)
","McDonald\'s Corp (MCD)
","3M Co (MMM)
","Merck & Co inc (MRK)
","Microsoft (MSFT)
","Nike Inc (NKE)
","Procter & Gamble Co (PG)
","TRV
","UnitedHealth Group (UNH)
","Salesforce Inc (CRM)
","Verizon Communications Inc (VZ)
","Visa Inc (V)
","Walgreens Boots Alliance Inc (WBA)
","Walmart Inc (WMT)
","Walt Disney Co (DIS)
"
2019-10-15,111.091133,179.796280,57.142513,366.626373,118.361389,40.962139,96.189987,186.054520,212.630569,149.963531,110.946785,46.806526,118.474800,46.876709,106.297035,187.837189,136.588867,71.039787,135.959595,90.790260,105.497086,129.757065,224.293427,152.740005,49.016796,173.574783,44.511753,111.723206,128.568192
2019-10-16,110.921074,178.522461,56.911823,368.079193,117.602592,41.342072,95.197571,186.919647,212.883286,149.954391,110.256287,46.628719,120.552864,46.859200,106.048912,188.816147,135.918396,70.546928,134.845581,90.876472,105.794128,129.087067,222.789337,146.970001,48.806320,172.720261,44.626053,111.620384,129.658096
2019-10-17,112.517654,178.829941,57.132805,364.748596,119.300827,41.554127,95.396072,186.054520,213.668411,153.519302,104.165833,46.104202,121.444733,47.122005,106.642601,187.501755,137.058167,70.003937,134.154099,91.527794,105.654617,127.194687,229.069031,146.169998,48.903465,172.788208,45.671082,112.012939,131.154205
2019-10-18,110.306992,178.091995,57.407200,339.981323,119.000397,41.271381,94.891579,186.108566,214.715179,151.732224,104.033958,45.659698,113.890640,47.989277,106.828667,188.997467,136.689423,70.739044,131.964478,92.044983,106.415596,127.991501,230.638977,144.089996,49.421574,170.622818,45.148567,111.358673,129.687805
2019-10-21,112.470444,178.276443,58.402802,327.192505,120.384224,41.872215,96.438095,188.568726,213.605225,154.820602,102.862411,46.344238,114.176064,47.507458,109.478149,190.221191,139.069565,70.605392,132.944046,92.159943,107.874062,128.489456,229.304062,144.550003,49.178692,171.321991,44.568890,111.919495,129.063583
2019-10-22,112.054779,179.945648,58.269234,333.063110,121.713440,42.013577,97.422241,188.884201,214.056412,154.820602,103.933083,46.237556,115.228424,47.174561,110.576904,180.630829,140.410461,67.915520,130.965668,91.566078,110.682358,117.841583,234.530899,142.330002,49.194908,165.913223,45.164890,111.769928,131.183945
2019-10-23,110.051933,178.619095,59.051144,336.522217,123.215607,41.571796,97.571121,190.434189,211.773285,155.654541,104.258942,45.979748,115.852753,47.866627,110.869324,180.576431,141.432922,69.227028,131.801178,88.424492,111.425194,119.661530,232.951584,145.130005,49.283955,166.359924,44.544415,111.554947,129.925613
2019-10-24,109.976357,178.390671,59.148281,340.524872,121.859123,41.006310,97.240303,190.190872,211.069366,157.129990,104.018440,46.433136,113.712303,47.840355,110.789543,177.684799,135.675369,68.984772,134.394211,87.639091,113.046738,119.000557,229.858704,148.119995,49.041088,171.059769,44.454597,111.321297,129.063583
2019-10-25,111.724106,178.381866,59.876766,335.860046,127.212349,41.439255,98.141747,193.056549,211.511581,157.285782,105.081352,50.193661,114.470367,47.086960,111.675667,176.406662,139.195251,68.717453,135.152863,87.083565,111.651665,118.095108,230.234726,150.490005,48.871082,172.700851,45.246536,111.265205,129.697708
2019-10-28,112.026405,180.103775,60.476555,336.897766,127.512779,41.677814,97.984627,196.228668,213.695450,158.248032,105.492561,50.460365,115.210587,46.929272,112.101006,173.841415,141.684341,68.667320,138.475769,87.016518,111.860016,117.071991,232.246552,154.789993,48.717274,174.633240,45.556774,111.433456,129.331116
2019-10-29,110.930527,183.600235,59.077858,344.853729,128.668991,41.739677,97.695168,196.129562,211.294983,158.687897,103.824471,50.086971,115.157097,46.789120,112.030106,174.602814,141.474808,71.089912,137.169601,85.512756,111.968704,116.736961,237.172516,155.089996,48.725365,172.487198,45.940502,109.498650,128.290756
2019-10-30,111.544609,185.260651,59.070568,342.017242,127.767677,42.022415,96.231346,194.480392,213.190094,160.007584,104.933922,50.318119,118.474800,47.253410,111.409843,178.473389,141.106033,72.025520,138.879135,86.384369,113.182632,117.506584,239.532104,158.279999,49.235371,174.060318,45.605766,110.386612,128.409668
2019-10-31,110.798256,187.342682,60.406128,335.939117,125.455223,41.978241,96.049408,192.290588,211.692047,158.293869,103.754639,50.255898,117.761314,47.682667,110.692085,178.301208,138.273407,72.393082,137.688263,85.771362,112.793106,118.665527,237.557938,156.490005,48.952034,173.681610,44.724014,109.601471,128.726715
2019-11-01,112.555466,191.471680,62.120502,341.157440,131.545975,41.554127,96.107292,195.904251,214.182739,161.400513,105.151169,50.238113,117.012177,47.218365,113.244064,175.799347,142.547531,70.956253,138.024384,85.416985,112.213326,118.357689,237.097351,159.740005,48.871082,175.691650,46.846741,109.937943,131.530716
2019-11-04,113.008934,188.361801,62.528461,346.988495,133.758270,41.951721,100.540077,198.139114,211.998886,164.956238,106.811485,51.216022,116.147072,46.552586,114.147911,171.013245,146.578644,70.087433,138.821518,86.068275,107.865021,117.886871,236.194855,157.600006,48.466324,173.769012,48.700035,109.891205,131.699158
2019-11-05,112.205910,188.950378,62.438618,354.104401,133.257507,42.199131,100.846069,197.030701,209.544266,165.579391,106.982185,51.162689,116.316536,45.921825,114.396011,174.203995,146.888763,69.268799,138.735062,86.087456,107.711021,118.855682,235.301758,158.149994,48.166798,171.263626,49.973663,111.096962,130.242661
2019-11-06,113.075073,190.110001,62.465328,350.052307,132.456329,42.649746,99.158974,196.832458,211.177658,165.698547,107.672699,51.488953,116.798149,46.254730,114.573227,176.016907,145.824402,69.544472,138.350906,85.704323,108.997391,119.833565,235.508591,158.929993,48.676800,171.652084,48.569408,111.695160,130.064316
2019-11-07,114.577187,191.506882,63.186260,355.196686,133.840179,42.782284,100.804726,201.221130,210.212067,164.644669,108.088753,51.891205,117.217293,45.807964,115.193504,175.019791,146.260223,69.235367,138.542984,86.585503,108.363258,120.431137,241.092651,159.500000,49.000610,173.264008,47.899929,112.377487,131.738815
2019-11-08,114.756699,194.247803,63.359184,348.924011,134.887177,43.144543,100.010803,200.878693,210.121796,166.065125,108.025948,52.087879,118.617523,45.737869,115.530228,175.500198,145.112061,69.828514,140.175613,86.020416,108.435753,120.684639,241.572098,161.110001,48.045372,173.788422,48.365299,111.639069,136.692871
2019-11-11,114.218193,193.887650,63.860920,364.789612,134.741516,42.499542,99.911560,197.382141,209.183334,165.716888,106.346008,52.159389,117.707809,45.413727,115.122627,174.620926,142.564331,69.569542,140.319656,86.250298,108.100548,120.911018,238.864685,161.779999,48.255852,174.341888,50.822754,111.265205,135.484085
2019-11-12,114.208763,194.423523,63.802452,360.733734,133.230148,42.738106,100.035606,198.625748,210.374512,166.798279,106.440224,52.025303,117.145973,45.299850,114.449173,175.201096,143.176102,70.271240,141.241608,85.723495,108.046188,120.738998,239.955139,162.860001,48.021088,174.536148,51.206470,111.339989,137.307175
2019-11-13,113.613564,192.982773,64.413788,360.355988,131.545975,42.817623,101.127281,197.643524,211.890594,166.743271,105.568840,51.748192,117.074593,45.913071,113.846626,176.760223,142.933060,70.855995,141.472107,87.437965,109.296349,121.445213,238.375854,162.600006,48.093941,174.215683,50.822754,113.078484,147.354034
2019-11-14,114.246536,193.230362,63.968071,365.266785,130.590012,39.680973,100.862610,197.742630,213.469833,165.453888,105.192039,51.676678,116.798149,46.105812,113.952957,175.853775,143.251541,70.630455,142.192398,87.418800,109.160439,121.282211,240.500427,163.050003,48.037270,174.838181,50.569656,112.770065,145.798462
2019-11-15,114.085938,195.317429,64.727982,369.481689,132.292435,39.840008,100.754059,198.481567,214.137619,167.387955,105.506050,51.810768,120.347740,46.140839,114.777031,175.826553,144.047684,70.922844,144.026703,89.114090,109.196693,120.938148,253.257309,163.210007,48.174889,174.857605,51.110874,111.106323,143.341248
2019-11-18,113.046730,195.149445,65.054352,367.274811,130.726532,39.893021,99.008560,198.012985,215.545425,165.592087,105.435410,52.070004,120.249626,46.456219,115.742882,176.107544,142.924652,70.279602,144.382019,90.206009,110.419640,121.590065,256.575836,162.770004,48.118225,174.750656,50.946365,112.396179,146.293869
2019-11-19,113.367928,198.536484,64.857063,364.829376,130.353271,40.175766,97.254723,198.292328,203.822861,165.886749,105.600235,52.159389,120.240730,46.500019,115.707443,175.346130,143.041992,70.714005,144.430054,89.660057,109.993881,122.649422,257.797882,163.960007,48.166798,177.775620,50.543346,112.059685,147.017181
2019-11-20,112.706627,199.429626,64.102020,368.716248,128.842026,39.831173,97.998016,196.372864,199.346817,163.215912,104.564034,51.757126,121.239601,46.622662,114.865639,175.971603,140.603226,71.231918,144.179504,89.123688,110.782005,122.622246,259.048157,164.199997,48.150600,176.695984,50.452858,111.349327,145.580475
2019-11-21,112.234268,201.472519,63.814640,364.272675,130.517120,39.619114,99.192291,196.661209,197.217041,162.580429,105.066452,52.043179,121.685509,46.394890,115.131477,174.358093,139.597275,71.390633,144.044601,88.271240,109.015488,121.952240,259.978851,162.880005,48.255852,174.974365,49.860653,112.031654,145.550751
2019-11-22,112.479881,204.054825,63.758621,369.143707,130.990585,39.627949,99.075378,198.508621,196.756836,162.819916,105.458954,51.497894,123.139236,46.456219,115.893501,175.074188,141.676819,71.382263,144.150620,89.401436,108.970215,122.350632,260.251465,162.809998,48.369183,174.565826,49.844200,111.564308,146.927994
2019-11-25,113.934776,207.415359,64.876556,370.923126,133.303040,40.158096,98.866570,200.734497,197.090729,162.561981,106.738533,52.570583,123.193146,46.622662,116.513802,173.941132,143.908463,71.591133,145.730972,88.980026,109.169518,122.260094,265.732147,161.710007,48.069653,176.024826,49.901779,111.153046,148.315140
2019-11-26,113.169540,207.282715,64.369949,371.300873,133.002594,40.034401,98.373840,200.464142,199.220474,164.413208,106.047707,52.651039,123.184151,47.218365,116.673286,175.862778,143.054703,72.961128,146.501862,89.391861,110.754837,123.754028,264.538177,162.539993,48.482513,177.561691,49.046368,111.405418,150.247223
2019-11-27,113.679695,207.415359,65.234573,365.823456,132.638397,39.972534,98.607681,200.914703,201.241898,165.242096,105.011497,52.302414,123.705040,47.262169,117.018867,177.938599,144.221237,73.186676,146.781342,90.167694,110.301903,123.898918,263.851990,161.509995,48.652515,179.331940,49.441174,111.003487,150.088699
2019-11-29,113.481308,207.574524,65.090874,364.014221,131.764389,40.034401,97.822609,200.597519,198.994843,164.440811,105.545303,51.891205,123.471550,47.129776,116.753029,177.418610,143.511169,72.827469,145.875534,89.778778,110.573647,123.790283,263.099945,162.889999,48.765846,179.468094,49.021694,111.311928,150.187775
2019-12-02,110.779373,206.477905,64.338280,353.079285,130.152985,39.495419,97.547035,197.235382,196.386810,160.545090,104.336380,51.542603,123.354797,47.438683,116.496094,178.057175,142.243179,72.710541,144.112061,89.845985,111.171555,122.468315,262.902496,161.000000,48.539185,176.822403,48.750263,111.489540,149.236588
2019-12-03,110.127502,205.850052,63.191132,349.997620,127.512779,39.124317,96.787025,192.341660,193.120041,158.914948,103.716209,50.121281,123.175194,47.482815,114.998550,176.177902,139.622650,72.994553,143.880737,88.789642,111.379890,121.888878,260.307861,161.570007,48.684895,176.929428,48.519966,110.919365,147.215332
2019-12-04,111.421776,206.831680,63.748871,346.776764,127.567406,38.779724,97.663940,195.694763,194.445999,159.522827,103.614159,50.076588,125.168839,47.915287,117.266975,177.263535,141.287918,74.072174,144.401138,89.999634,112.811226,122.386864,262.582886,156.429993,49.000610,175.664963,48.454163,110.938065,146.918091
2019-12-05,111.742989,206.416046,64.684151,343.635468,128.414093,38.452816,97.154488,196.782242,193.447006,160.259598,103.551361,50.130222,125.330452,47.827019,117.904991,177.172302,138.946411,74.139015,144.478226,91.987473,112.892746,121.608170,265.102264,158.220001,49.235371,176.919693,48.610432,111.407509,146.085800
2019-12-06,113.944221,206.734375,65.933594,351.995728,129.934479,38.735542,98.557571,203.551880,194.609528,161.595001,104.579735,50.782772,126.066910,48.030022,119.659462,178.212280,144.948181,74.222549,146.232056,93.149452,112.503212,122.884834,264.413422,158.009995,49.534893,177.192078,48.223858,112.459045,146.303787
2019-12-09,113.802513,205.894257,65.010506,349.132751,130.034592,38.788563,97.964607,201.014404,196.652985,160.701645,105.129257,50.532490,126.174644,47.721104,119.101204,177.601044,143.561874,74.113937,145.856216,92.794128,113.119217,123.385857,261.912598,157.479996,49.389179,177.921539,48.289658,112.064728,144.867111
2019-12-10,114.218193,206.796249,65.390450,345.842346,130.071030,38.965275,98.457352,201.077881,196.080765,160.287201,105.121399,50.586113,125.716652,47.456345,119.180954,177.847382,141.727524,74.431381,145.634598,93.159035,112.575668,123.467796,263.781128,156.399994,49.567284,177.279602,48.042896,111.858154,144.758118
2019-12-11,113.972557,206.946609,65.948204,347.929932,131.099823,39.124317,97.070992,200.452560,192.538788,162.101532,105.003639,51.015190,126.605690,47.615204,118.897400,177.637573,142.640472,74.331139,146.183868,93.322281,112.928986,122.638878,264.705933,156.389999,49.445850,177.036438,47.713894,111.726723,146.234421
2019-12-12,115.862030,208.697662,66.116249,344.241882,133.630722,40.352478,99.225700,204.856903,192.575104,163.372482,106.228256,51.444263,126.929008,47.782883,122.300064,179.088074,142.488312,74.824020,147.667877,93.840874,112.847443,123.531570,267.640869,158.589996,49.518707,177.649216,48.182732,112.440277,146.402863
2019-12-13,117.827080,209.360901,67.014969,339.649200,132.492722,40.025558,98.515816,203.905334,194.427841,162.994858,105.356895,51.658798,126.964897,48.030022,121.227890,179.827011,142.682724,75.017456,148.910965,93.888863,113.662758,123.577148,269.405579,161.130005,49.227280,180.080887,47.606976,112.937874,145.904480
2019-12-16,116.844566,215.073822,68.162140,325.065948,132.337982,40.626385,99.685036,206.660324,195.744751,162.460709,105.294098,51.578350,127.333099,48.030022,121.697495,180.520355,144.339600,75.101555,149.874634,94.887589,113.744278,124.050819,275.586700,161.960007,49.567284,181.150833,47.541164,113.172607,147.977737
2019-12-17,118.044357,214.755417,68.296104,325.065948,133.257507,41.032814,99.050316,209.478745,197.733719,162.737015,105.364754,51.220791,128.922623,48.030022,122.441803,179.279678,143.646393,74.874474,149.065155,95.694229,113.517807,124.788704,274.114532,161.630005,49.777752,180.450500,46.957188,113.867363,147.250092
2019-12-18,117.392509,213.959549,68.132927,328.724182,133.940308,41.209534,99.008560,208.844391,197.987991,160.839813,105.513893,51.104584,128.590363,47.579903,122.317772,178.467712,142.885620,75.379135,148.756790,96.577728,112.340149,123.586266,276.407654,161.479996,49.267754,179.847458,47.047668,112.534157,145.784866
2019-12-19,117.930992,213.871078,68.201111,331.527496,132.028458,42.305157,98.657806,208.382202,200.004211,162.552826,105.631645,51.810768,130.530167,47.941753,121.706375,179.772278,145.523010,75.690346,150.048080,97.134697,113.164513,124.315002,278.030853,163.330002,49.219185,181.442612,47.500046,112.740715,145.675217
2019-12-20,118.819054,214.950012,68.059853,326.060028,134.350021,41.925217,99.952293,207.466873,200.885162,162.469955,106.440224,52.695736,131.167740,48.515434,121.608910,179.845276,148.244995,77.027672,151.686264,95.991936,113.563103,124.278580,276.115112,164.550003,50.247276,182.862747,48.026447,112.937874,146.402863
2019-12-23,117.609787,214.923447,69.170471,335.553558,135.196701,42.499542,100.495155,207.611877,199.086960,162.488358,106.408821,52.946022,131.509018,48.462479,121.573456,178.987717,150.865509,77.162262,151.686264,96.068771,113.146393,124.096352,278.474396,163.740005,49.704899,181.967880,48.174503,111.754883,144.209991
2019-12-24,117.845963,214.304398,69.236237,331.030457,134.268066,42.216793,100.503502,208.354996,200.412918,162.377838,105.961365,53.106926,131.050964,48.285965,121.910156,179.416504,149.352356,76.909927,151.657364,96.164795,113.436272,123.731995,277.955353,163.250000,49.607754,182.444504,47.993557,112.205544,144.818024
2019-12-26,118.478935,213.924133,70.609894,327.968689,134.941757,42.278652,100.720657,209.533112,200.549133,162.902786,105.906403,53.473434,130.961182,48.559563,123.203865,179.772278,149.276276,76.825806,152.900436,96.712151,113.436272,124.151024,279.002869,164.509995,49.615845,183.991043,48.445938,112.214951,145.226685
2019-12-27,118.271111,213.596939,70.583122,328.187408,134.996399,42.207966,100.470093,209.034698,199.777176,162.534363,106.189026,53.705845,130.889343,48.850819,123.292488,180.784897,149.842636,76.960381,153.179916,97.538010,114.224403,124.615623,279.304901,164.979996,49.810139,184.214737,48.544636,112.280663,145.276535
